Date,Price,Open,High,Low,Vol.,Change %,,,Predicted_Close
07/11/2013,"6,543.41","6,504.96","6,585.74","6,504.96",646.07M,0.59%,,,6447.790039
07/10/2013,"6,504.96","6,513.08","6,535.91","6,472.41",606.50M,-0.12%,,,6448.804688
07/09/2013,"6,513.08","6,450.07","6,530.86","6,450.07",658.61M,0.98%,,,6385.803223
07/08/2013,"6,450.07","6,375.52","6,476.09","6,375.52",622.00M,1.17%,,,6324.819336
07/05/2013,"6,375.52","6,421.67","6,498.59","6,364.38",725.87M,-0.72%,,,6346.276367
07/04/2013,"6,421.67","6,229.87","6,431.41","6,229.87",824.17M,3.08%,,,6184.689941
07/03/2013,"6,229.87","6,303.94","6,303.94","6,185.21",663.01M,-1.17%,,,6250.968262
07/02/2013,"6,303.94","6,307.78","6,314.13","6,266.50",560.70M,-0.06%,,,6245.977051
07/01/2013,"6,307.78","6,215.47","6,317.02","6,215.44",657.03M,1.49%,,,6168.804199
06/28/2013,"6,215.47","6,243.40","6,268.84","6,207.72",920.73M,-0.45%,,,6187.140625
06/27/2013,"6,243.40","6,165.48","6,271.80","6,165.45",803.97M,1.26%,,,6112.674805
06/26/2013,"6,165.48","6,101.91","6,177.92","6,089.21",754.67M,1.04%,,,6048.759766
06/25/2013,"6,101.91","6,029.10","6,114.61","6,029.10",786.47M,1.21%,,,5993.407715
06/24/2013,"6,029.10","6,116.17","6,136.11","6,023.44",864.11M,-1.42%,,,6072.993164
06/21/2013,"6,116.17","6,159.51","6,244.17","6,116.17",1.51B,-0.70%,,,6131.8125
06/20/2013,"6,159.51","6,348.82","6,348.82","6,144.98",874.37M,-2.98%,,,6301.376953
06/19/2013,"6,348.82","6,374.21","6,383.61","6,327.01",723.62M,-0.40%,,,6320.227051
06/18/2013,"6,374.21","6,330.49","6,397.33","6,311.35",654.14M,0.69%,,,6280.015625
06/17/2013,"6,330.49","6,308.26","6,370.75","6,308.26",575.44M,0.35%,,,6260.458008
06/14/2013,"6,308.26","6,304.63","6,343.51","6,290.62",734.16M,0.06%,,,6256.791992
06/13/2013,"6,304.63","6,299.45","6,310.95","6,205.71",824.35M,0.08%,,,6256.880859
06/12/2013,"6,299.45","6,340.08","6,364.26","6,295.92",693.80M,-0.64%,,,6299.978516
06/11/2013,"6,340.08","6,400.45","6,401.18","6,280.08",736.37M,-0.94%,,,6354.858887
06/10/2013,"6,400.45","6,411.99","6,421.24","6,379.62",597.23M,-0.18%,,,6356.052734
06/07/2013,"6,411.99","6,336.11","6,421.37","6,313.60",786.64M,1.20%,,,6297.51416
06/06/2013,"6,336.11","6,419.31","6,435.39","6,336.11",680.97M,-1.30%,,,6385.54541
06/05/2013,"6,419.31","6,558.58","6,558.58","6,419.31",800.99M,-2.12%,,,6504.138184
06/04/2013,"6,558.58","6,525.12","6,577.00","6,525.12",806.46M,0.51%,,,6480.066406
06/03/2013,"6,525.12","6,583.09","6,583.09","6,514.08",780.01M,-0.88%,,,6538.403809
05/31/2013,"6,583.09","6,656.99","6,657.07","6,577.75",1.18B,-1.11%,,,6600.097168
05/30/2013,"6,656.99","6,627.17","6,656.99","6,611.03",594.00M,0.45%,,,6587.587891
05/29/2013,"6,627.17","6,762.01","6,762.01","6,620.82",613.72M,-1.99%,,,6694.389648
05/28/2013,"6,762.01","6,654.34","6,790.70","6,654.34",658.60M,1.62%,,,6601.745605
05/24/2013,"6,654.34","6,696.79","6,720.08","6,640.08",787.89M,-0.63%,,,6654.482422
05/23/2013,"6,696.79","6,840.27","6,840.27","6,658.77",987.09M,-2.10%,,,6778.453125
05/22/2013,"6,840.27","6,803.87","6,875.62","6,781.45",964.62M,0.53%,,,6741.23291
05/21/2013,"6,803.87","6,755.63","6,803.87","6,744.20",763.67M,0.71%,,,6694.734375
05/20/2013,"6,755.63","6,723.06","6,755.63","6,709.14",736.13M,0.48%,,,6661.768555
05/17/2013,"6,723.06","6,687.80","6,726.90","6,669.93",855.15M,0.53%,,,6630.927734
05/16/2013,"6,687.80","6,693.55","6,714.48","6,677.15",766.34M,-0.09%,,,6635.293457
05/15/2013,"6,693.55","6,686.06","6,701.68","6,669.04",690.86M,0.11%,,,6623.009766
05/14/2013,"6,686.06","6,631.76","6,686.06","6,618.36",618.40M,0.82%,,,6573.899902
05/13/2013,"6,631.76","6,624.98","6,633.26","6,602.82",560.54M,0.10%,,,6564.521973
05/10/2013,"6,624.98","6,592.74","6,637.84","6,591.58",807.52M,0.49%,,,6535.09668
05/09/2013,"6,592.74","6,583.48","6,597.26","6,571.73",750.09M,0.14%,,,6524.602539
05/08/2013,"6,583.48","6,557.30","6,587.39","6,547.00",703.45M,0.40%,,,6497.984863
05/07/2013,"6,557.30","6,521.46","6,563.90","6,521.43",795.85M,0.55%,,,6459.90332
05/03/2013,"6,521.46","6,460.71","6,541.69","6,451.50",768.86M,0.94%,,,6404.722656
05/02/2013,"6,460.71","6,451.29","6,470.34","6,409.81",744.89M,0.15%,,,6393.828613
05/01/2013,"6,451.29","6,430.12","6,475.87","6,429.80",409.46M,0.33%,,,6377.740723
04/30/2013,"6,430.12","6,458.02","6,483.08","6,412.69",1.08B,-0.43%,,,6398.977539
04/29/2013,"6,458.02","6,426.42","6,458.02","6,419.27",636.10M,0.49%,,,6372.946777
04/26/2013,"6,426.42","6,442.59","6,442.59","6,399.37",560.27M,-0.25%,,,6387.148926
04/25/2013,"6,442.59","6,431.76","6,467.11","6,411.94",739.18M,0.17%,,,6376.053223
04/24/2013,"6,431.76","6,406.12","6,438.93","6,396.19",735.70M,0.40%,,,6341.386719
04/23/2013,"6,406.12","6,280.62","6,406.14","6,278.48",719.14M,2.00%,,,6231.369629
04/22/2013,"6,280.62","6,286.59","6,341.98","6,258.98",603.31M,-0.09%,,,6231.990723
04/19/2013,"6,286.59","6,243.67","6,288.70","6,243.67",694.20M,0.69%,,,6193.567383
04/18/2013,"6,243.67","6,244.21","6,277.79","6,225.86",668.15M,-0.01%,,,6199.848145
04/17/2013,"6,244.21","6,304.58","6,334.44","6,225.16",738.34M,-0.96%,,,6256.59082
04/16/2013,"6,304.58","6,343.60","6,343.60","6,297.53",609.90M,-0.62%,,,6295.382813
04/15/2013,"6,343.60","6,384.39","6,384.42","6,300.12",576.45M,-0.64%,,,6335.546387
04/12/2013,"6,384.39","6,416.14","6,416.14","6,368.20",521.45M,-0.49%,,,6361.818848
04/11/2013,"6,416.14","6,387.37","6,423.56","6,377.54",556.83M,0.45%,,,6329.500977
04/10/2013,"6,387.37","6,313.21","6,405.20","6,313.20",678.44M,1.17%,,,6259.863281
04/09/2013,"6,313.21","6,276.94","6,326.54","6,276.94",613.23M,0.58%,,,6223.796875
04/08/2013,"6,276.94","6,249.78","6,289.59","6,249.78",650.41M,0.43%,,,6209.162598
04/05/2013,"6,249.78","6,344.12","6,346.82","6,214.36",668.68M,-1.49%,,,6300.152344
04/04/2013,"6,344.12","6,420.28","6,426.37","6,341.43",680.16M,-1.19%,,,6375.286133
04/03/2013,"6,420.28","6,490.66","6,491.84","6,416.67",676.02M,-1.08%,,,6430.027344
04/02/2013,"6,490.66","6,411.74","6,501.78","6,408.84",913.56M,1.23%,,,6357.845703
03/28/2013,"6,411.74","6,387.56","6,447.86","6,381.99",731.51M,0.38%,,,6337.94873
03/27/2013,"6,387.56","6,399.37","6,420.90","6,344.19",755.24M,-0.18%,,,6346.247559
03/26/2013,"6,399.37","6,378.38","6,404.52","6,369.58",650.36M,0.33%,,,6328.997559
03/25/2013,"6,378.38","6,392.76","6,458.53","6,366.62",768.30M,-0.22%,,,6340.820801
03/22/2013,"6,392.76","6,388.55","6,426.45","6,374.51",768.81M,0.07%,,,6341.350586
03/21/2013,"6,388.55","6,432.70","6,435.59","6,364.00",641.94M,-0.69%,,,6380.594727
03/20/2013,"6,432.70","6,441.32","6,475.61","6,421.29",724.53M,-0.13%,,,6389.188477
03/19/2013,"6,441.32","6,457.92","6,474.57","6,414.45",679.52M,-0.26%,,,6406.762207
03/18/2013,"6,457.92","6,489.65","6,489.65","6,386.17",748.78M,-0.49%,,,6438.657227
03/15/2013,"6,489.65","6,529.41","6,533.78","6,470.10",1.26B,-0.61%,,,6468.482422
03/14/2013,"6,529.41","6,481.50","6,532.57","6,478.54",791.45M,0.74%,,,6428.868652
03/13/2013,"6,481.50","6,510.62","6,510.62","6,437.61",666.28M,-0.45%,,,6454.054199
03/12/2013,"6,510.62","6,503.63","6,533.99","6,491.75",616.79M,0.11%,,,6445.95459
03/11/2013,"6,503.63","6,483.58","6,505.30","6,473.56",625.23M,0.31%,,,6423.666504
03/08/2013,"6,483.58","6,439.16","6,489.54","6,439.16",844.77M,0.69%,,,6383.434082
03/07/2013,"6,439.16","6,427.64","6,459.68","6,427.31",923.03M,0.18%,,,6373.974121
03/06/2013,"6,427.64","6,431.95","6,460.96","6,418.72",1.10B,-0.07%,,,6369.01416
03/05/2013,"6,431.95","6,345.63","6,437.34","6,344.78",683.44M,1.36%,,,6296.400391
03/04/2013,"6,345.63","6,378.60","6,379.29","6,333.17",704.24M,-0.52%,,,6324.177734
03/01/2013,"6,378.60","6,360.81","6,391.67","6,308.56",1.11B,0.28%,,,6304.811035
02/28/2013,"6,360.81","6,325.88","6,372.00","6,325.88",909.99M,0.55%,,,6267.755859
02/27/2013,"6,325.88","6,270.44","6,335.90","6,269.26",707.92M,0.88%,,,6227.872559
02/26/2013,"6,270.44","6,355.37","6,355.37","6,258.62",772.27M,-1.34%,,,6300.208008
02/25/2013,"6,355.37","6,335.70","6,390.09","6,323.98",994.47M,0.31%,,,6277.527344
02/22/2013,"6,335.70","6,291.54","6,347.25","6,291.49",702.83M,0.70%,,,6249.699707
02/21/2013,"6,291.54","6,395.37","6,395.37","6,277.96",733.02M,-1.62%,,,6339.720215
02/20/2013,"6,395.37","6,379.07","6,412.44","6,368.20",756.33M,0.26%,,,6318.864746
02/19/2013,"6,379.07","6,318.19","6,385.14","6,304.40",672.87M,0.96%,,,6265.774414
02/18/2013,"6,318.19","6,328.26","6,330.17","6,306.83",459.97M,-0.16%,,,6274.429199
02/15/2013,"6,328.26","6,327.36","6,352.20","6,309.78",636.56M,0.01%,,,6277.32666
02/14/2013,"6,327.36","6,359.11","6,364.72","6,302.00",713.90M,-0.50%,,,6303.77832
02/13/2013,"6,359.11","6,338.38","6,384.70","6,311.59",756.38M,0.33%,,,6279.503418
02/12/2013,"6,338.38","6,277.06","6,338.38","6,259.82",813.15M,0.98%,,,6223.829102
02/11/2013,"6,277.06","6,263.93","6,294.81","6,252.31",448.13M,0.21%,,,6208.148438
02/08/2013,"6,263.93","6,228.42","6,278.07","6,228.42",589.36M,0.57%,,,6183.813477
02/07/2013,"6,228.42","6,295.34","6,313.00","6,216.72",721.69M,-1.06%,,,6240.849609
02/06/2013,"6,295.34","6,282.76","6,321.45","6,265.55",673.86M,0.20%,,,6225.327148
02/05/2013,"6,282.76","6,246.84","6,296.47","6,244.07",612.21M,0.58%,,,6203.807617
02/04/2013,"6,246.84","6,347.24","6,347.26","6,236.66",765.90M,-1.58%,,,6284.215332
02/01/2013,"6,347.24","6,276.88","6,353.95","6,275.50",686.18M,1.12%,,,6226.516113
01/31/2013,"6,276.88","6,323.11","6,323.11","6,276.88",809.38M,-0.73%,,,6268.710938
01/30/2013,"6,323.11","6,339.19","6,354.46","6,316.29",691.74M,-0.25%,,,6278.209473
01/29/2013,"6,339.19","6,294.41","6,346.37","6,285.77",641.75M,0.71%,,,6237.739746
01/28/2013,"6,294.41","6,284.45","6,311.26","6,277.04",533.45M,0.16%,,,6227.126465
01/25/2013,"6,284.45","6,264.91","6,284.45","6,247.33",585.52M,0.31%,,,6202.979004
01/24/2013,"6,264.91","6,197.64","6,271.40","6,186.48",655.65M,1.09%,,,6141.650391
01/23/2013,"6,197.64","6,179.17","6,200.49","6,178.47",685.18M,0.30%,,,6125.595703
01/22/2013,"6,179.17","6,180.98","6,188.58","6,149.18",558.35M,-0.03%,,,6124.491211
01/21/2013,"6,180.98","6,154.41","6,182.23","6,154.41",401.15M,0.43%,,,6098.702148
01/18/2013,"6,154.41","6,132.36","6,172.49","6,131.93",713.50M,0.36%,,,6076.077148
01/17/2013,"6,132.36","6,103.98","6,135.89","6,087.49",622.93M,0.46%,,,6052.162598
01/16/2013,"6,103.98","6,117.31","6,117.33","6,076.12",818.41M,-0.22%,,,6062.518066
01/15/2013,"6,117.31","6,107.86","6,117.31","6,086.21",701.00M,0.15%,,,6055.364746
01/14/2013,"6,107.86","6,121.58","6,134.17","6,104.90",628.35M,-0.22%,,,6065.165527
01/11/2013,"6,121.58","6,101.51","6,121.58","6,095.07",685.72M,0.33%,,,6046.976563
01/10/2013,"6,101.51","6,098.65","6,118.30","6,090.61",764.65M,0.05%,,,6039.369141
01/09/2013,"6,098.65","6,053.63","6,112.27","6,053.63",812.12M,0.74%,,,6000.72168
01/08/2013,"6,053.63","6,064.58","6,088.18","6,053.63",663.12M,-0.18%,,,6012.953613
01/07/2013,"6,064.58","6,089.84","6,091.50","6,060.75",571.66M,-0.41%,,,6031.333008
01/04/2013,"6,089.84","6,047.34","6,089.84","6,038.02",548.93M,0.70%,,,5992.376465
01/03/2013,"6,047.34","6,027.37","6,051.30","6,016.80",470.67M,0.33%,,,5961.726074
01/02/2013,"6,027.37","5,897.81","6,044.57","5,897.81",652.66M,2.20%,,,5851.04834
12/31/2012,"5,897.81","5,925.37","5,925.43","5,873.43",164.64M,-0.47%,,,5877.90625
12/28/2012,"5,925.37","5,954.30","5,975.97","5,915.32",306.91M,-0.49%,,,5902.945313
12/27/2012,"5,954.30","5,954.18","5,997.04","5,942.44",340.70M,0.00%,,,5901.169434
12/24/2012,"5,954.18","5,939.99","5,957.69","5,937.10",149.88M,0.24%,,,5890.601074
12/21/2012,"5,939.99","5,958.34","5,958.34","5,894.10",933.06M,-0.31%,,,5906.962402
12/20/2012,"5,958.34","5,961.59","5,970.87","5,950.07",596.57M,-0.05%,,,5907.100586
12/19/2012,"5,961.59","5,935.90","5,977.82","5,935.90",743.38M,0.43%,,,5881.973633
12/18/2012,"5,935.90","5,912.15","5,946.41","5,911.10",664.06M,0.40%,,,5861.901367
12/17/2012,"5,912.15","5,921.76","5,923.92","5,881.01",533.51M,-0.16%,,,5870.783203
12/14/2012,"5,921.76","5,929.61","5,944.50","5,915.34",529.96M,-0.13%,,,5879.035645
12/13/2012,"5,929.61","5,945.85","5,947.85","5,918.57",557.27M,-0.27%,,,5890.805664
12/12/2012,"5,945.85","5,924.97","5,948.50","5,915.91",629.91M,0.35%,,,5871.97998
12/11/2012,"5,924.97","5,921.63","5,937.93","5,908.32",514.66M,0.06%,,,5868.079102
12/10/2012,"5,921.63","5,914.40","5,923.97","5,891.33",463.90M,0.12%,,,5860.224121
12/07/2012,"5,914.40","5,901.42","5,923.11","5,889.92",584.10M,0.22%,,,5847.677246
12/06/2012,"5,901.42","5,892.08","5,923.91","5,889.65",637.07M,0.16%,,,5836.859375
12/05/2012,"5,892.08","5,869.04","5,902.66","5,869.04",610.55M,0.39%,,,5816.69873
12/04/2012,"5,869.04","5,871.24","5,885.36","5,852.88",596.03M,-0.04%,,,5818.05957
12/03/2012,"5,871.24","5,866.82","5,902.00","5,859.56",512.05M,0.08%,,,5814.496094
11/30/2012,"5,866.82","5,870.30","5,904.39","5,860.27",699.16M,-0.06%,,,5810.702637
11/29/2012,"5,870.30","5,803.28","5,883.98","5,803.28",652.94M,1.15%,,,5751.777344
11/28/2012,"5,803.28","5,799.71","5,808.34","5,755.23",610.19M,0.06%,,,5747.233398
11/27/2012,"5,799.71","5,786.72","5,823.18","5,786.72",659.09M,0.22%,,,5739.336914
11/26/2012,"5,786.72","5,819.14","5,819.14","5,773.86",601.95M,-0.56%,,,5764.871094
11/23/2012,"5,819.14","5,791.03","5,830.53","5,781.43",427.50M,0.49%,,,5736.898926
11/22/2012,"5,791.03","5,752.03","5,796.47","5,752.03",511.82M,0.68%,,,5703.380859
11/21/2012,"5,752.03","5,748.10","5,760.12","5,727.86",640.01M,0.07%,,,5699.445313
11/20/2012,"5,748.10","5,737.66","5,751.82","5,706.70",803.27M,0.18%,,,5677.409668
11/19/2012,"5,737.66","5,605.59","5,739.74","5,605.59",745.28M,2.36%,,,5570.849121
11/16/2012,"5,605.59","5,677.75","5,682.68","5,605.59",939.39M,-1.27%,,,5637.592285
11/15/2012,"5,677.75","5,722.01","5,722.01","5,674.26",799.77M,-0.77%,,,5682.57959
11/14/2012,"5,722.01","5,786.25","5,786.25","5,719.61",865.46M,-1.11%,,,5736.395996
11/13/2012,"5,786.25","5,767.27","5,786.25","5,710.99",950.28M,0.33%,,,5720.180664
11/12/2012,"5,767.27","5,769.68","5,795.25","5,762.01",654.36M,-0.04%,,,5722.601563
11/09/2012,"5,769.68","5,776.05","5,786.43","5,715.23",708.90M,-0.11%,,,5729.489258
11/08/2012,"5,776.05","5,791.63","5,824.36","5,770.70",729.28M,-0.27%,,,5752.494629
11/07/2012,"5,791.63","5,884.90","5,921.78","5,789.43",922.67M,-1.58%,,,5828.757813
11/06/2012,"5,884.90","5,839.06","5,885.16","5,839.06",774.67M,0.79%,,,5792.107422
11/05/2012,"5,839.06","5,868.55","5,868.55","5,825.55",565.87M,-0.50%,,,5817.209961
11/02/2012,"5,868.55","5,861.92","5,890.11","5,844.30",855.13M,0.11%,,,5803.595215
11/01/2012,"5,861.92","5,782.70","5,866.76","5,777.96",1.04B,1.37%,,,5741.848145
10/31/2012,"5,782.70","5,849.90","5,866.67","5,782.70",874.66M,-1.15%,,,5794.819824
10/30/2012,"5,849.90","5,795.10","5,852.17","5,794.92",403.99M,0.95%,,,5748.514648
10/29/2012,"5,795.10","5,806.71","5,812.67","5,763.51",432.89M,-0.20%,,,5758.45752
10/26/2012,"5,806.71","5,805.05","5,817.94","5,753.31",622.85M,0.03%,,,5756.657227
10/25/2012,"5,805.05","5,804.78","5,840.57","5,802.22",654.44M,0.00%,,,5755.162598
10/24/2012,"5,804.78","5,797.91","5,823.24","5,776.64",953.71M,0.12%,,,5757.619141
10/23/2012,"5,797.91","5,882.91","5,893.43","5,788.96",654.16M,-1.44%,,,5832.359863
10/22/2012,"5,882.91","5,896.15","5,911.03","5,869.88",540.27M,-0.22%,,,5845.975586
10/19/2012,"5,896.15","5,917.05","5,919.73","5,892.23",829.32M,-0.35%,,,5863.816895
10/18/2012,"5,917.05","5,910.91","5,928.27","5,896.49",869.99M,0.10%,,,5854.687988
10/17/2012,"5,910.91","5,870.54","5,915.59","5,868.68",903.40M,0.69%,,,5813.014648
10/16/2012,"5,870.54","5,805.61","5,878.09","5,805.61",877.62M,1.12%,,,5755.36377
10/15/2012,"5,805.61","5,793.32","5,827.87","5,786.03",695.44M,0.21%,,,5748.42627
10/12/2012,"5,793.32","5,829.75","5,829.75","5,793.32",888.09M,-0.62%,,,5774.447754
10/11/2012,"5,829.75","5,776.71","5,846.30","5,766.69",693.36M,0.92%,,,5731.597168
10/10/2012,"5,776.71","5,810.25","5,810.52","5,776.71",681.62M,-0.58%,,,5763.835449
10/09/2012,"5,810.25","5,841.74","5,856.42","5,795.18",574.47M,-0.54%,,,5794.22168
10/08/2012,"5,841.74","5,871.02","5,871.02","5,818.76",492.22M,-0.50%,,,5815.479004
10/05/2012,"5,871.02","5,827.78","5,885.57","5,827.61",883.08M,0.74%,,,5777.830078
10/04/2012,"5,827.78","5,825.81","5,854.16","5,803.22",817.16M,0.03%,,,5774.865234
10/03/2012,"5,825.81","5,809.45","5,832.48","5,785.00",606.20M,0.28%,,,5762.075195
10/02/2012,"5,809.45","5,820.45","5,840.36","5,781.42",704.90M,-0.19%,,,5763.863281
10/01/2012,"5,820.45","5,742.07","5,843.54","5,738.59",690.29M,1.37%,,,5699.512695
09/28/2012,"5,742.07","5,779.42","5,807.82","5,740.52",745.47M,-0.65%,,,5730.40625
09/27/2012,"5,779.42","5,768.09","5,804.09","5,762.98",545.05M,0.20%,,,5729.932617
09/26/2012,"5,768.09","5,859.71","5,859.71","5,751.35",685.63M,-1.56%,,,5806.942383
09/25/2012,"5,859.71","5,838.84","5,869.17","5,828.34",737.35M,0.36%,,,5789.791504
09/24/2012,"5,838.84","5,852.62","5,852.62","5,806.09",736.97M,-0.24%,,,5801.524414
09/21/2012,"5,852.62","5,854.64","5,887.57","5,838.86",1.20B,-0.03%,,,5806.241699
09/20/2012,"5,854.64","5,888.48","5,888.48","5,824.36",656.51M,-0.57%,,,5833.058105
09/19/2012,"5,888.48","5,868.16","5,894.39","5,861.01",704.14M,0.35%,,,5817.807129
09/18/2012,"5,868.16","5,893.52","5,893.52","5,837.52",802.60M,-0.43%,,,5842.123535
09/17/2012,"5,893.52","5,915.55","5,915.68","5,883.22",691.68M,-0.37%,,,5851.860352
09/14/2012,"5,915.55","5,819.92","5,932.62","5,819.92",1.51B,1.64%,,,5764.481934
09/13/2012,"5,819.92","5,782.08","5,826.57","5,770.26",819.53M,0.65%,,,5732.535645
09/12/2012,"5,782.08","5,792.19","5,821.24","5,757.58",1.10B,-0.17%,,,5741.494629
09/11/2012,"5,792.19","5,793.20","5,796.56","5,764.22",779.96M,-0.02%,,,5743.030762
09/10/2012,"5,793.20","5,794.80","5,806.79","5,777.07",672.89M,-0.03%,,,5743.141113
09/07/2012,"5,794.80","5,777.34","5,807.57","5,772.87",1.27B,0.30%,,,5716.29541
09/06/2012,"5,777.34","5,657.86","5,785.98","5,657.86",1.10B,2.11%,,,5614.499023
09/05/2012,"5,657.86","5,672.01","5,675.91","5,634.88",737.25M,-0.25%,,,5635.862305
09/04/2012,"5,672.01","5,758.41","5,758.41","5,658.34",628.71M,-1.50%,,,5706.000977
09/03/2012,"5,758.41","5,711.48","5,758.41","5,701.06",394.56M,0.82%,,,5666.284668
08/31/2012,"5,711.48","5,719.45","5,763.77","5,707.99",851.66M,-0.14%,,,5675.756836
08/30/2012,"5,719.45","5,743.53","5,743.53","5,705.65",479.12M,-0.42%,,,5700.008789
08/29/2012,"5,743.53","5,775.71","5,775.76","5,739.23",523.48M,-0.56%,,,5728.026855
08/28/2012,"5,775.71","5,776.60","5,779.49","5,749.75",524.54M,-0.02%,,,5728.573242
08/24/2012,"5,776.60","5,776.60","5,791.39","5,739.41",487.76M,0.00%,,,5728.07666
08/23/2012,"5,776.60","5,774.20","5,809.26","5,764.02",636.11M,0.04%,,,5734.400879
08/22/2012,"5,774.20","5,857.52","5,857.52","5,771.22",535.19M,-1.42%,,,5803.053711
08/21/2012,"5,857.52","5,824.37","5,872.59","5,824.37",501.84M,0.57%,,,5776.841309
08/20/2012,"5,824.37","5,852.42","5,857.50","5,802.91",692.84M,-0.48%,,,5798.955078
08/17/2012,"5,852.42","5,834.51","5,854.72","5,834.39",731.77M,0.31%,,,5782.785156
08/16/2012,"5,834.51","5,833.04","5,846.70","5,811.31",587.03M,0.03%,,,5784.22168
08/15/2012,"5,833.04","5,864.78","5,864.78","5,822.25",560.38M,-0.54%,,,5807.8125
08/14/2012,"5,864.78","5,831.88","5,876.22","5,831.88",627.90M,0.56%,,,5780.040527
08/13/2012,"5,831.88","5,847.11","5,852.79","5,813.63",410.23M,-0.26%,,,5793.004395
08/10/2012,"5,847.11","5,851.51","5,858.56","5,827.71",466.84M,-0.08%,,,5795.649902
08/09/2012,"5,851.51","5,845.92","5,860.16","5,828.44",741.08M,0.10%,,,5789.848145
08/08/2012,"5,845.92","5,841.24","5,845.92","5,801.08",588.92M,0.08%,,,5782.401367
08/07/2012,"5,841.24","5,808.77","5,841.24","5,785.01",779.69M,0.56%,,,5751.757813
08/06/2012,"5,808.77","5,787.28","5,837.61","5,767.10",613.10M,0.37%,,,5720.668457
08/03/2012,"5,787.28","5,662.30","5,794.01","5,662.30",748.57M,2.21%,,,5617.130859
08/02/2012,"5,662.30","5,712.82","5,765.81","5,657.25",805.20M,-0.88%,,,5653.132813
08/01/2012,"5,712.82","5,635.28","5,712.82","5,632.97",554.18M,1.38%,,,5592.149902
07/31/2012,"5,635.28","5,693.63","5,695.54","5,635.28",645.79M,-1.02%,,,5636.565918
07/30/2012,"5,693.63","5,627.21","5,706.47","5,625.67",648.63M,1.18%,,,5574.324219
